id_cliente,canal_adquisicion,cac_mxn,cohorte_mes,ciudad,dispositivo_registro,edad,newsletter,descuento_primera,monto_primera_compra,categoria_primera,piezas_primera,pedidos_90d,dias_a_segunda_compra_90d,tasa_devolucion_90d,activo_app_90d,gasto_12m
501409,Afiliados,182.0,9,CDMX,Movil,23.0,0,20,492.0,Calzado,2,1,20.0,0.029,0,492.0
500841,instagram,118.0,11,Puebla,Tablet,27.0,0,20,420.0,Calzado,3,2,21.0,0.063,0,420.0
501836,Afiliados,262.0,7,Monterrey,Escritorio,18.0,0,25,293.0,Calzado,1,0,,0.0,0,293.0
501791,Google Ads,349.0,10,Monterrey,Escritorio,29.0,0,5,419.0,Ropa,2,1,17.0,0.238,0,419.0
500158,Google Ads,447.0,3,Guadalajara,Escritorio,26.0,0,5,468.0,Calzado,3,5,13.0,0.038,0,632.0
500389,Google Ads,440.0,4,Guadalajara,Movil,25.0,1,30,398.0,Calzado,2,1,10.0,0.057,0,398.0
501028,Instagram,443.0,10,CDMX,Movil,29.0,0,0,397.0,Deportivo,1,3,23.0,0.064,0,
501977,Organico,134.0,6,Monterrey,Movil,35.0,1,0,554.0,Ropa,1,0,,0.0,1,580.0
500060,Google Ads,572.0,4,Guadalajara,Escritorio,53.0,1,10,862.0,Accesorios,1,6,8.0,0.316,1,2266.0
501693,Instagram,424.0,2,CDMX,Movil,27.0,0,0,687.0,Accesorios,3,3,34.0,0.113,1,687.0
500739,Google Ads,326.0,11,Merida,Movil,38.0,0,0,794.0,Ropa,1,1,23.0,0.082,0,794.0
501185,Referido,113.0,7,Sin dato,Movil,42.0,0,0,976.0,Calzado,3,0,,0.0,1,976.0
500714,Referido,135.0,7,Monterrey,Movil,36.0,1,0,444.0,Ropa,1,5,5.0,0.179,0,998.0
500265,Google Ads,460.0,8,CDMX,Escritorio,,1,25,281.0,Deportivo,1,2,36.0,0.004,0,337.0
500145,Referido,207.0,12,CDMX,Escritorio,47.0,1,0,766.0,Deportivo,3,2,28.0,0.082,0,856.0
500530,Google Ads,509.0,10,Puebla,Movil,53.0,1,10,336.0,Accesorios,1,3,53.0,0.268,0,525.0
501165,Google Ads,793.0,10,Puebla,Movil,44.0,0,0,488.0,Ropa,1,0,,0.0,0,561.0
500503,Instagram,437.0,5,CDMX,Escritorio,42.0,0,15,604.0,Deportivo,1,0,,0.0,0,604.0
500364,Google Ads,718.0,8,CDMX,Movil,39.0,0,25,467.0,Calzado,1,2,77.0,0.021,0,467.0
501525,Instagram,447.0,5,CDMX,Movil,32.0,1,15,440.0,Ropa,2,0,,0.0,0,
500243,Google Ads,273.0,10,Guadalajara,Escritorio,47.0,1,15,581.0,Calzado,2,1,14.0,0.057,0,581.0
501817,Instagram,304.0,7,Puebla,Movil,33.0,0,15,332.0,Ropa,1,0,,0.0,0,332.0
501927,Referido,155.0,8,CDMX,Escritorio,19.0,1,10,738.0,Calzado,3,6,8.0,0.264,1,874.0
500028,Instagram,471.0,3,Guadalajara,Movil,49.0,0,15,353.0,Calzado,1,3,14.0,0.388,0,353.0
501607,Google Ads,465.0,4,CDMX,Escritorio,37.0,1,0,850.0,Ropa,1,4,33.0,0.319,0,850.0
501374,Organico,133.0,12,Merida,Movil,31.0,1,5,924.0,Accesorios,2,3,8.0,0.087,1,1400.0
501215,Instagram,453.0,5,Guadalajara,Movil,34.0,1,15,424.0,Ropa,4,2,35.0,0.416,1,424.0
500973,Instagram,361.0,11,Guadalajara,Movil,31.0,0,15,630.0,Calzado,1,1,13.0,0.216,0,630.0
501717,Instagram,,12,Monterrey,Movil,26.0,0,0,313.0,Calzado,2,0,,0.0,1,313.0
501734,Afiliados,228.0,2,CDMX,Movil,18.0,0,20,429.0,Ropa,1,3,31.0,0.027,0,429.0
501080,Instagram,339.0,12,Guadalajara,Movil,39.0,1,0,508.0,Calzado,1,1,12.0,0.047,0,508.0
501024,Afiliados,213.0,12,CDMX,Tablet,30.0,0,25,205.0,Ropa,1,0,,0.0,1,205.0
500381,Referido,101.0,6,Puebla,Movil,27.0,1,30,428.0,Ropa,3,2,18.0,0.429,1,428.0
500290,Referido,154.0,12,CDMX,Escritorio,28.0,1,5,571.0,Calzado,4,2,9.0,0.221,1,1205.0
501545,Google Ads,400.0,3,Monterrey,Escritorio,19.0,1,20,348.0,Ropa,4,1,15.0,0.061,0,348.0
501748,Google Ads,670.0,2,CDMX,Movil,23.0,1,10,521.0,Ropa,1,1,27.0,0.389,1,630.0
501466,Afiliados,187.0,10,CDMX,Escritorio,30.0,1,0,674.0,Calzado,2,0,,0.0,1,674.0
501982,Instagram,378.0,12,Monterrey,Movil,38.0,1,0,322.0,Deportivo,1,1,3.0,0.049,0,444.0
501368,Google Ads,353.0,9,Puebla,Movil,,0,15,506.0,Ropa,1,1,6.0,0.122,0,506.0
500335,Afiliados,237.0,12,Monterrey,Movil,,0,25,294.0,Ropa,1,1,59.0,0.371,0,294.0
500184,Organico,170.0,5,Puebla,Movil,,0,0,240.0,Calzado,3,3,25.0,0.294,1,351.0
500870,Instagram,,1,CDMX,Escritorio,30.0,0,0,303.0,Ropa,2,0,,0.0,0,303.0
501414,Referido,125.0,8,Monterrey,Movil,30.0,1,0,950.0,Deportivo,1,4,29.0,0.128,0,992.0
500851,Instagram,388.0,6,CDMX,Movil,43.0,0,0,454.0,Deportivo,2,1,31.0,0.396,0,454.0
500645,Organico,142.0,3,Merida,Movil,25.0,1,0,568.0,Accesorios,4,2,24.0,0.211,0,937.0
500925,Referido,174.0,2,Merida,Movil,18.0,0,0,406.0,Calzado,1,5,5.0,0.376,1,1054.0
501593,Google Ads,355.0,7,Sin dato,Movil,18.0,0,10,524.0,Ropa,2,2,48.0,0.193,0,524.0
501963,Referido,174.0,5,CDMX,Movil,26.0,0,0,622.0,Accesorios,1,7,20.0,0.443,0,1812.0
501891,Afiliados,225.0,10,CDMX,Movil,,0,10,275.0,Deportivo,1,0,,0.0,0,275.0
500976,Google Ads,429.0,4,Merida,Movil,29.0,1,25,420.0,Accesorios,2,3,14.0,0.232,0,464.0
501262,Referido,153.0,2,CDMX,Movil,39.0,0,25,309.0,Ropa,1,0,,0.0,0,411.0
501537,Instagram,347.0,3,CDMX,Escritorio,19.0,1,20,340.0,Ropa,1,0,,0.0,0,340.0
500020,Instagram,407.0,4,CDMX,Escritorio,29.0,1,0,459.0,Calzado,1,1,66.0,0.11,1,459.0
500181,Afiliados,250.0,12,Merida,Movil,,0,0,377.0,Accesorios,1,0,,0.0,0,432.0
500479,Instagram,301.0,6,Guadalajara,Movil,31.0,1,0,473.0,Calzado,3,3,45.0,0.373,0,473.0
500790,Organico,107.0,7,Monterrey,Movil,32.0,0,15,360.0,Ropa,1,1,5.0,0.133,0,360.0
501577,Google Ads,490.0,3,CDMX,Escritorio,41.0,0,0,608.0,Ropa,2,1,22.0,0.093,1,619.0
500295,Afiliados,145.0,9,Guadalajara,Movil,48.0,1,0,521.0,Accesorios,1,1,10.0,0.179,1,521.0
500892,Organico,116.0,8,CDMX,Escritorio,41.0,1,5,400.0,Ropa,2,1,14.0,0.335,1,446.0
500656,Organico,101.0,10,Monterrey,Movil,36.0,0,0,931.0,Ropa,4,0,,0.0,0,931.0
500451,Instagram,365.0,5,Guadalajara,Movil,26.0,0,25,607.0,Accesorios,3,0,,0.0,0,607.0
500692,Instagram,,9,CDMX,Escritorio,51.0,1,0,270.0,Ropa,1,0,,0.0,0,270.0
501682,Organico,104.0,12,Guadalajara,Movil,40.0,1,0,531.0,Calzado,5,1,40.0,0.112,0,695.0
501459,Instagram,384.0,5,Guadalajara,Movil,24.0,1,20,415.0,Deportivo,2,1,24.0,0.285,0,415.0
501911,Organico,132.0,4,CDMX,Movil,31.0,1,30,437.0,Calzado,2,2,29.0,0.262,1,437.0
500202,Referido,151.0,8,Monterrey,Movil,45.0,1,0,314.0,Accesorios,1,3,7.0,0.275,0,428.0
501962,Instagram,334.0,12,Puebla,Movil,30.0,1,0,379.0,Deportivo,3,1,15.0,0.2,0,379.0
500791,Instagram,357.0,8,Puebla,Escritorio,47.0,1,5,812.0,Accesorios,1,0,,0.0,0,812.0
501951,Organico,118.0,8,Guadalajara,Movil,38.0,1,0,355.0,Calzado,1,4,46.0,0.129,0,405.0
501579,Organico,139.0,3,CDMX,Tablet,18.0,0,0,516.0,Calzado,1,0,,0.0,1,516.0
501516,Google Ads,612.0,6,Guadalajara,Movil,36.0,0,0,645.0,Calzado,1,0,,0.0,1,645.0
500908,Google Ads,512.0,7,CDMX,Movil,28.0,1,30,313.0,Calzado,3,5,10.0,0.079,1,725.0
501633,Instagram,396.0,6,CDMX,Movil,36.0,1,20,1167.0,Accesorios,2,0,,0.0,1,1167.0
501086,Afiliados,329.0,1,Merida,Movil,44.0,0,25,256.0,Calzado,2,2,71.0,0.363,0,256.0
500071,Organico,160.0,5,Merida,Escritorio,43.0,0,5,788.0,Ropa,3,1,37.0,0.065,0,788.0
500853,Organico,,10,Monterrey,Movil,32.0,1,0,640.0,Calzado,2,2,64.0,0.259,0,640.0
501643,Google Ads,552.0,8,Puebla,Tablet,34.0,0,30,352.0,Calzado,1,0,,0.0,0,352.0
500136,Instagram,478.0,10,CDMX,Movil,24.0,0,10,545.0,Ropa,2,3,20.0,0.092,1,545.0
501504,Afiliados,148.0,12,CDMX,Tablet,,0,0,332.0,Accesorios,3,0,,0.0,0,332.0
500801,Afiliados,221.0,2,Merida,Movil,,1,25,200.0,Calzado,2,0,,0.0,0,200.0
501568,Google Ads,469.0,5,Merida,Escritorio,37.0,0,20,280.0,Ropa,1,3,19.0,0.339,0,345.0
501995,Afiliados,,10,CDMX,Movil,24.0,1,20,293.0,Ropa,1,2,37.0,0.165,0,293.0
501604,Organico,112.0,9,Guadalajara,Movil,23.0,0,0,543.0,Ropa,2,1,22.0,0.074,0,543.0
500615,Organico,122.0,12,Monterrey,Escritorio,37.0,0,0,622.0,Accesorios,2,1,59.0,0.065,1,622.0
500679,Organico,96.0,7,CDMX,Movil,18.0,1,15,646.0,Deportivo,2,5,19.0,0.212,1,775.0
501160,Afiliados,363.0,9,CDMX,Tablet,,1,15,323.0,Ropa,4,0,,0.0,1,345.0
500251, Referido,262.0,9,Puebla,Escritorio,45.0,0,15,371.0,Calzado,1,0,,0.0,0,371.0
501589,Instagram,295.0,5,Merida,Movil,29.0,1,15,680.0,Calzado,4,1,84.0,0.083,0,680.0
500917,Organico,138.0,6,Monterrey,Movil,29.0,0,5,232.0,Calzado,1,1,41.0,0.029,1,232.0
501336,Afiliados,,10,Guadalajara,Movil,38.0,0,5,257.0,Ropa,2,2,21.0,0.421,0,392.0
500815,Organico,76.0,5,Guadalajara,Escritorio,34.0,0,0,227.0,Ropa,3,1,40.0,0.169,0,553.0
501894,Google Ads,538.0,12,Merida,Escritorio,45.0,1,25,1063.0,Ropa,1,1,16.0,0.061,1,1063.0
501372,Referido,140.0,5,Puebla,Movil,18.0,1,0,603.0,Accesorios,3,1,6.0,0.214,0,749.0
501230,Afiliados,,5,CDMX,Movil,,1,30,295.0,Ropa,1,1,50.0,0.135,0,295.0
500424,Afiliados,250.0,3,CDMX,Movil,,0,30,359.0,Accesorios,1,0,,0.0,0,359.0
501263,Instagram,440.0,9,CDMX,Movil,50.0,1,0,572.0,Deportivo,1,1,74.0,0.065,0,572.0
500398,Organico,113.0,7,Monterrey,Movil,40.0,1,0,1009.0,Ropa,2,3,19.0,0.27,0,1009.0
500210,Afiliados,213.0,5,Puebla,Movil,32.0,1,25,261.0,Calzado,4,0,,0.0,0,261.0
501812,instagram,460.0,7,CDMX,Escritorio,24.0,1,15,470.0,Calzado,1,0,,0.0,0,470.0
501804,Organico,97.0,10,Guadalajara,Movil,31.0,1,0,869.0,Ropa,2,3,7.0,0.263,1,869.0
500197,Google Ads,524.0,12,CDMX,Movil,43.0,1,0,550.0,Accesorios,3,2,6.0,0.025,0,550.0
501926,Referido,,8,Guadalajara,Movil,36.0,1,0,410.0,Calzado,2,4,66.0,0.375,1,598.0
501805,Organico,119.0,2,CDMX,Movil,33.0,1,0,432.0,Ropa,2,0,,0.0,0,482.0
501034,Google Ads,416.0,1,Merida,Escritorio,28.0,0,20,256.0,Calzado,1,0,,0.0,1,355.0
500017,Referido,176.0,9,Guadalajara,Movil,29.0,1,5,884.0,Calzado,3,3,14.0,0.178,1,1498.0
500420, Referido,419.0,4,CDMX,Escritorio,24.0,0,25,256.0,Deportivo,3,1,23.0,0.121,0,256.0
500663,Afiliados,223.0,6,CDMX,Escritorio,30.0,1,20,293.0,Calzado,4,3,12.0,0.154,0,367.0
501339,Instagram,463.0,12,CDMX,Escritorio,44.0,0,25,276.0,Ropa,3,2,43.0,0.206,0,301.0
500520,Organico,108.0,6,CDMX,Movil,40.0,1,30,423.0,Ropa,1,4,11.0,0.356,0,1084.0
500231,Organico,76.0,7,CDMX,Movil,42.0,0,25,479.0,Calzado,4,1,56.0,0.503,0,479.0
500067,Google Ads,469.0,5,Merida,Movil,47.0,0,15,236.0,Calzado,1,0,,0.0,0,236.0
501913,Organico,199.0,4,Merida,Escritorio,37.0,0,0,459.0,Calzado,4,3,14.0,0.163,1,459.0
500224,Instagram,382.0,11,CDMX,Movil,35.0,1,5,538.0,Accesorios,3,2,59.0,0.351,1,538.0
500726,Instagram,382.0,9,CDMX,Escritorio,35.0,1,15,371.0,Ropa,3,0,,0.0,1,508.0
500803,Instagram,574.0,4,Puebla,Movil,29.0,1,0,387.0,Ropa,2,1,20.0,0.477,0,387.0
500975,Referido,164.0,11,Guadalajara,Movil,27.0,1,5,765.0,Accesorios,3,0,,0.0,1,1178.0
501536,Instagram,358.0,11,CDMX,Movil,41.0,0,25,440.0,Accesorios,1,2,90.0,0.297,0,440.0
500634,Referido,120.0,7,Merida,Escritorio,39.0,1,5,1272.0,Ropa,3,0,,0.0,1,1272.0
500798,Organico,138.0,11,CDMX,Movil,31.0,1,0,450.0,Ropa,2,1,10.0,0.087,0,457.0
500490,Afiliados,191.0,3,Guadalajara,Movil,35.0,0,20,327.0,Deportivo,2,1,19.0,0.094,0,327.0
500270,Google Ads,619.0,9,Monterrey,Escritorio,37.0,0,20,279.0,Ropa,2,2,16.0,0.086,0,279.0
501426,Afiliados,210.0,3,Guadalajara,Escritorio,,1,15,297.0,Calzado,1,0,,0.0,1,349.0
501629,Organico,93.0,5,Puebla,Escritorio,24.0,0,20,645.0,Ropa,2,3,21.0,0.147,1,1500.0
501481,Google Ads,680.0,10,CDMX,Movil,34.0,0,15,626.0,Ropa,1,1,65.0,0.026,0,626.0
500593,Google Ads,347.0,5,Puebla,Movil,40.0,0,0,315.0,Deportivo,1,1,22.0,0.041,0,315.0
501820,Instagram,415.0,11,CDMX,Movil,25.0,0,0,458.0,Accesorios,2,0,,0.0,0,458.0
501181,Google Ads,501.0,1,CDMX,Movil,23.0,1,15,327.0,Calzado,2,0,,0.0,0,327.0
500383,Google Ads,427.0,10,CDMX,Movil,31.0,0,0,436.0,Ropa,1,4,18.0,0.427,0,436.0
501586,Instagram,322.0,9,CDMX,Escritorio,20.0,1,10,461.0,Ropa,2,1,9.0,0.303,1,516.0
500123,Afiliados,144.0,1,CDMX,Movil,32.0,1,20,296.0,Calzado,1,0,,0.0,0,296.0
501134,Afiliados,188.0,11,Guadalajara,Escritorio,21.0,0,30,743.0,Accesorios,1,1,9.0,0.228,0,743.0
501031,Afiliados,204.0,7,CDMX,Movil,30.0,0,15,152.0,Deportivo,1,0,,0.0,0,152.0
501095,Instagram,510.0,7,Sin dato,Escritorio,50.0,0,0,677.0,Calzado,4,2,3.0,0.023,0,677.0
501588,Instagram,314.0,8,CDMX,Escritorio,18.0,0,20,340.0,Deportivo,1,2,57.0,0.212,0,340.0
501146,Instagram,403.0,4,CDMX,Tablet,35.0,1,0,304.0,Accesorios,2,0,,0.0,0,337.0
500670,Google Ads,518.0,4,Guadalajara,Escritorio,36.0,1,25,705.0,Deportivo,4,2,8.0,0.157,1,705.0
500675,Organico,133.0,4,CDMX,Movil,,1,20,1158.0,Ropa,2,3,12.0,0.163,1,1487.0
501238,Instagram,437.0,4,Puebla,Movil,43.0,1,10,477.0,Deportivo,1,1,71.0,0.246,0,477.0
500194,Referido,153.0,6,Merida,Movil,34.0,0,30,524.0,Ropa,1,2,39.0,0.513,1,524.0
500214,Organico,142.0,7,Guadalajara,Escritorio,51.0,0,0,990.0,Calzado,1,2,9.0,0.333,1,990.0
500437,Google Ads,,6,Puebla,Tablet,30.0,0,0,742.0,Deportivo,2,1,28.0,0.071,1,742.0
500094,Organico,135.0,3,CDMX,Escritorio,45.0,1,0,564.0,Ropa,4,1,17.0,0.106,0,827.0
501570,Organico,121.0,8,Sin dato,Movil,31.0,1,15,759.0,Ropa,1,2,35.0,0.132,1,759.0
501188,Afiliados,185.0,6,Puebla,Movil,,0,0,227.0,Accesorios,1,2,41.0,0.043,0,227.0
500441,Afiliados,237.0,2,Merida,Escritorio,,0,20,370.0,Ropa,2,1,15.0,0.067,0,370.0
500293,Google Ads,506.0,4,CDMX,Movil,,0,25,218.0,Accesorios,2,0,,0.0,1,220.0
501171,Organico,101.0,6,Puebla,Escritorio,33.0,1,25,558.0,Calzado,2,1,17.0,0.113,0,558.0
500710,Referido,,9,CDMX,Escritorio,40.0,1,5,400.0,Calzado,1,1,5.0,0.181,1,686.0
500534,Google Ads,666.0,10,CDMX,Movil,34.0,1,0,252.0,Deportivo,1,1,45.0,0.243,0,284.0
501942,Afiliados,222.0,8,CDMX,Movil,40.0,1,25,337.0,Calzado,2,0,,0.0,0,337.0
500161,Google Ads,529.0,2,CDMX,Movil,24.0,0,0,337.0,Accesorios,2,4,28.0,0.32,0,337.0
500273,Instagram,260.0,7,Guadalajara,Movil,21.0,1,25,257.0,Calzado,1,0,,0.0,0,257.0
500522,Instagram,374.0,12,Monterrey,Escritorio,38.0,0,0,365.0,Calzado,1,1,13.0,0.309,1,365.0
500696,Referido,140.0,3,Guadalajara,Escritorio,41.0,1,0,726.0,Calzado,1,1,30.0,0.017,0,803.0
501396,Instagram,524.0,5,Guadalajara,Movil,30.0,0,0,231.0,Ropa,3,3,49.0,0.214,1,440.0
500638,Google Ads,411.0,9,Merida,Escritorio,47.0,0,25,428.0,Accesorios,1,1,70.0,0.208,1,428.0
500081,Afiliados,199.0,3,Puebla,Movil,39.0,1,20,261.0,Calzado,3,0,,0.0,0,261.0
501067,Organico,109.0,11,Puebla,Movil,38.0,0,25,608.0,Calzado,3,0,,0.0,1,646.0
501924,Google Ads,388.0,10,Guadalajara,Movil,33.0,1,15,340.0,Accesorios,1,3,17.0,0.412,1,658.0
500812,Instagram,584.0,12,Merida,Escritorio,31.0,1,5,508.0,Ropa,1,0,,0.0,0,508.0
501358,Instagram,326.0,4,Puebla,Movil,34.0,0,15,473.0,Calzado,3,4,45.0,0.208,0,713.0
501572,Instagram,,9,Puebla,Movil,34.0,0,10,182.0,Ropa,3,4,9.0,0.166,0,183.0
500936,Google Ads,486.0,10,Guadalajara,Movil,51.0,0,5,310.0,Deportivo,1,2,11.0,0.016,1,905.0
501272,Referido,170.0,7,Guadalajara,Movil,23.0,1,5,719.0,Accesorios,3,2,45.0,0.328,1,1380.0
501295,Afiliados,245.0,8,Monterrey,Movil,27.0,1,25,260.0,Calzado,1,0,,0.0,0,260.0
500472,Instagram,476.0,2,Puebla,Movil,39.0,0,0,799.0,Ropa,3,1,7.0,0.221,0,799.0
501100,Instagram,349.0,11,Sin dato,Movil,30.0,0,30,140.0,Accesorios,1,3,7.0,0.491,0,140.0
501540,Organico,98.0,11,Puebla,Escritorio,48.0,0,0,649.0,Ropa,2,3,24.0,0.139,0,649.0
501851,Google Ads,811.0,10,Puebla,Movil,20.0,0,0,596.0,Ropa,2,1,59.0,0.397,0,596.0
501674,Google Ads,548.0,9,Guadalajara,Movil,22.0,0,0,403.0,Calzado,4,1,23.0,0.012,1,474.0
501656,Referido,142.0,2,Guadalajara,Movil,29.0,0,0,423.0,Ropa,2,1,2.0,0.283,0,447.0
500933,instagram,151.0,4,Puebla,Escritorio,40.0,0,0,546.0,Ropa,6,2,18.0,0.226,1,859.0
500852,Afiliados,149.0,4,CDMX,Movil,37.0,0,25,328.0,Calzado,1,1,23.0,0.464,0,328.0
501746,Instagram,359.0,5,Puebla,Escritorio,52.0,1,0,482.0,Accesorios,1,1,8.0,0.051,0,482.0
501623,Instagram,390.0,11,Puebla,Movil,42.0,1,25,390.0,Accesorios,1,0,,0.0,0,466.0
500098,Google Ads,326.0,2,Puebla,Movil,31.0,0,30,277.0,Ropa,2,1,30.0,0.061,1,322.0
500832,Instagram,384.0,11,Monterrey,Movil,44.0,0,20,453.0,Ropa,1,3,13.0,0.081,1,1123.0
501363,Google Ads,297.0,5,CDMX,Escritorio,27.0,0,10,678.0,Ropa,1,0,,0.0,0,678.0
501737,Instagram,340.0,3,Guadalajara,Movil,42.0,1,20,387.0,Calzado,1,0,,0.0,0,387.0
500983,Organico,121.0,6,CDMX,Movil,38.0,1,0,257.0,Ropa,1,2,31.0,0.281,0,419.0
501662,instagram,132.0,11,CDMX,Movil,26.0,1,25,1051.0,Calzado,1,1,52.0,0.366,1,1051.0
500345,Google Ads,382.0,3,CDMX,Movil,33.0,1,10,204.0,Deportivo,3,3,61.0,0.264,0,419.0
500257,Instagram,361.0,12,CDMX,Movil,41.0,1,25,596.0,Ropa,1,3,3.0,0.133,0,596.0
501264,Google Ads,529.0,4,Guadalajara,Movil,,1,30,181.0,Ropa,4,0,,0.0,1,181.0
501163,Google Ads,513.0,2,Puebla,Escritorio,30.0,0,15,631.0,Accesorios,1,2,42.0,0.126,0,631.0
501353,Organico,173.0,1,Merida,Escritorio,32.0,1,25,613.0,Accesorios,1,3,46.0,0.095,1,1095.0
501357,Instagram,436.0,5,Guadalajara,Movil,27.0,1,25,312.0,Ropa,1,0,,0.0,0,312.0
500160,Afiliados,233.0,8,Monterrey,Movil,31.0,0,30,241.0,Calzado,2,0,,0.0,0,241.0
501412,Organico,98.0,8,Merida,Movil,23.0,0,0,627.0,Accesorios,1,4,16.0,0.163,0,778.0
501279,Organico,142.0,10,Guadalajara,Escritorio,30.0,0,0,509.0,Accesorios,1,6,17.0,0.393,1,1564.0
501158,Afiliados,235.0,6,Puebla,Movil,26.0,1,10,270.0,Deportivo,2,1,10.0,0.202,0,270.0
501689,Referido,177.0,3,CDMX,Escritorio,18.0,1,25,642.0,Ropa,2,0,,0.0,0,642.0
501822,Google Ads,419.0,3,CDMX,Movil,34.0,1,25,225.0,Calzado,2,0,,0.0,0,225.0
501624,Organico,179.0,11,Sin dato,Escritorio,31.0,1,5,881.0,Ropa,3,1,10.0,0.193,1,1280.0
500486,Google Ads,338.0,9,Merida,Movil,51.0,1,15,402.0,Accesorios,1,1,46.0,0.29,1,423.0
500843,Google Ads,,7,CDMX,Movil,32.0,1,25,485.0,Deportivo,1,0,,0.0,0,485.0
501768,Afiliados,,4,CDMX,Movil,36.0,0,15,175.0,Ropa,2,1,30.0,0.203,0,175.0
500013,Organico,128.0,6,Monterrey,Movil,36.0,0,20,392.0,Calzado,1,2,17.0,0.086,1,869.0
500312,Google Ads,475.0,10,Puebla,Escritorio,32.0,1,5,502.0,Ropa,4,3,53.0,0.052,1,648.0
500501,Instagram,462.0,2,CDMX,Movil,18.0,1,20,392.0,Calzado,1,2,22.0,0.014,0,392.0
501857,Organico,104.0,6,CDMX,Movil,38.0,1,0,820.0,Calzado,2,4,4.0,0.449,0,1008.0
501170,Organico,174.0,4,Puebla,Movil,30.0,0,0,444.0,Deportivo,3,2,10.0,0.011,0,968.0
501676,Referido,135.0,3,Puebla,Movil,36.0,1,0,685.0,Ropa,1,2,55.0,0.017,0,685.0
501496,Google Ads,506.0,12,Sin dato,Escritorio,31.0,1,0,395.0,Ropa,1,1,26.0,0.148,0,450.0
500544,Organico,84.0,7,Monterrey,Movil,36.0,1,25,398.0,Ropa,2,1,42.0,0.213,1,544.0
500916,Referido,128.0,6,CDMX,Movil,21.0,1,30,364.0,Ropa,3,1,18.0,0.398,0,492.0
500508,Google Ads,498.0,6,Puebla,Escritorio,21.0,1,0,385.0,Deportivo,2,1,90.0,0.199,0,641.0
500773,Organico,118.0,1,Guadalajara,Movil,34.0,1,5,440.0,Ropa,4,3,14.0,0.059,1,748.0
500357,Instagram,497.0,4,CDMX,Escritorio,41.0,1,30,425.0,Ropa,1,0,,0.0,1,425.0
500468,Afiliados,239.0,10,CDMX,Movil,29.0,0,30,120.0,Calzado,1,0,,0.0,0,120.0
501906,Referido,160.0,3,CDMX,Escritorio,31.0,1,10,512.0,Calzado,1,3,40.0,0.082,0,659.0
500578,Instagram,303.0,4,Merida,Tablet,29.0,1,20,244.0,Ropa,1,2,46.0,0.049,0,
500518,Organico,124.0,4,Merida,Movil,34.0,0,5,353.0,Ropa,1,1,21.0,0.176,0,353.0
500690,Afiliados,259.0,2,CDMX,Movil,27.0,0,20,240.0,Ropa,4,2,26.0,0.025,0,240.0
500314,Google Ads,516.0,2,Puebla,Movil,38.0,1,0,410.0,Accesorios,2,0,,0.0,0,
500431,Google Ads,368.0,7,Merida,Escritorio,32.0,0,20,1033.0,Accesorios,7,1,25.0,0.295,0,1033.0
501897,Organico,133.0,4,CDMX,Movil,40.0,1,0,578.0,Calzado,3,0,,0.0,1,578.0
501520,Afiliados,358.0,6,Guadalajara,Movil,39.0,0,30,214.0,Calzado,1,1,4.0,0.043,1,268.0
500777,Referido,,9,Monterrey,Movil,27.0,1,30,606.0,Calzado,2,2,29.0,0.113,0,606.0
500890,Afiliados,197.0,7,CDMX,Escritorio,49.0,1,20,413.0,Calzado,2,0,,0.0,0,413.0
501899,Afiliados,285.0,2,Guadalajara,Escritorio,,0,25,631.0,Calzado,1,1,51.0,0.031,1,631.0
501712,Instagram,398.0,2,CDMX,Movil,40.0,0,30,710.0,Accesorios,1,2,24.0,0.118,0,710.0
501198,Google Ads,542.0,8,Merida,Escritorio,37.0,1,0,661.0,Accesorios,2,1,29.0,0.244,0,661.0
500666,Google Ads,305.0,2,Merida,Movil,32.0,0,0,252.0,Ropa,3,1,20.0,0.054,1,284.0
501760,Instagram,375.0,10,CDMX,Escritorio,23.0,0,20,228.0,Ropa,3,0,,0.0,0,235.0
500677,Instagram,451.0,4,CDMX,Movil,27.0,0,20,269.0,Calzado,2,0,,0.0,0,269.0
501932,Afiliados,199.0,7,CDMX,Escritorio,,0,0,256.0,Calzado,3,0,,0.0,0,256.0
501390,Instagram,441.0,1,Puebla,Escritorio,39.0,1,25,273.0,Deportivo,1,2,48.0,0.271,0,296.0
501075,Instagram,401.0,3,Guadalajara,Escritorio,41.0,1,0,741.0,Ropa,2,1,5.0,0.378,0,741.0
501300,Google Ads,435.0,5,Monterrey,Movil,,0,0,510.0,Ropa,2,3,38.0,0.256,0,863.0
501728,Afiliados,210.0,8,Puebla,Movil,19.0,0,15,265.0,Deportivo,2,1,6.0,0.736,1,265.0
501090,Organico,92.0,12,Guadalajara,Movil,39.0,0,0,603.0,Ropa,1,0,,0.0,0,603.0
501422,Instagram,271.0,3,Guadalajara,Escritorio,30.0,1,30,364.0,Calzado,2,1,56.0,0.11,1,530.0
501559,Referido,110.0,6,Merida,Movil,,1,0,891.0,Accesorios,5,2,44.0,0.145,1,1113.0
501875,Google Ads,438.0,9,CDMX,Movil,40.0,0,15,735.0,Calzado,2,2,53.0,0.142,0,735.0
500050,Organico,118.0,8,CDMX,Movil,44.0,1,0,477.0,Ropa,2,4,14.0,0.095,1,730.0
500554,Instagram,,9,CDMX,Movil,43.0,1,15,313.0,Ropa,1,1,67.0,0.033,1,387.0
500577,Google Ads,317.0,2,Merida,Movil,53.0,1,5,398.0,Calzado,5,3,23.0,0.064,1,677.0
